Date,Open,High,Low,Close,Adj Close,Volume,MA_7,MA_14,MA_21,Volatility_15,SP500_Trend,Inflation_Rate,Earnings_Impact
2012-05-15,0.10514769278213712,0.09867385928663253,0.10213023139643485,0.0985631195976644,68.287987,119084000,0.10806612691126935,0.12233871294021928,0.11409724247727022,0.0058609817447449475,-1.1962066240806708,3.2242061334648944,-0.7615791143188533
2012-05-16,0.10066248596829566,0.09485645964473394,0.0955666941644917,0.09426644521782274,67.412743,140224000,0.10564810744401346,0.12065720915688787,0.11221070121125191,0.006086122162581007,0.812525822394198,3.0000414129836392,-0.9270778983487631
2012-05-17,0.09536508787268586,0.0891936526866921,0.0888744599558478,0.08459436650037078,65.442513,179305000,0.1025149837957825,0.11875450808857917,0.1104738479433512,0.00797800032049517,1.356240028570823,2.998139935772277,-0.8945120956755652
2012-05-18,0.08848575601348771,0.08672708978179638,0.08400849161527829,0.08475191964121254,65.474609,183073100,0.1004017906283523,0.11666777867339759,0.10918302447798878,0.009616870178028656,-0.07201012158033385,2.9344210566974165,0.6683282164168827
2012-05-21,0.08881304665584724,0.09766071484799904,0.09128291233742375,0.10347793764788216,69.289162,157776500,0.09990485258074167,0.11515373781520463,0.10886728802616323,0.009277334517585223,1.0035328978920242,3.031038136771796,-0.7640550327438769
2012-05-22,0.11005716697201304,0.10510255916550038,0.10263891048674406,0.10086601709749377,68.757088,173717600,0.09922550541172556,0.11370999574875189,0.10876699213169264,0.008886911415276814,0.36163602504763415,3.165019652933527,-0.9096972711754161
2012-05-23,0.10275356349402184,0.10445126227852114,0.10303726194882684,0.10910180422187099,70.434761,146224400,0.0993091332953362,0.11258602928929574,0.10757191889391689,0.008984827527893147,-0.6451197546051243,2.82657395685782,-0.12420022571417544
2012-05-24,0.11388776280182514,0.10668258374872636,0.10793998614594208,0.10592628121628717,69.78791,124057500,0.09899400537873018,0.11142550122501454,0.10628776259047704,0.008653294518204721,0.36139560550841393,2.868376702184949,0.6879869438840496
2012-05-25,0.10705086701429936,0.1002599374583259,0.10624853036096171,0.10409002353998337,69.413841,82126800,0.09872614340437671,0.11055808436218137,0.10505420740105413,0.008424319691262503,1.5380365664659692,2.939254794244667,-0.47518324702139614
2012-05-29,0.11087540842756707,0.10517492783153715,0.11044037535777385,0.11013809579458345,70.645882,95127200,0.09957760104751714,0.11039930609083135,0.10469938194711145,0.009148834346361146,-0.03582603910995154,2.730825815305357,-0.15657476494816724
2012-05-30,0.10984501631296137,0.10878729488049749,0.111206435531787,0.11431965117649773,71.497665,132357400,0.10115325420540047,0.1097825797199803,0.10460969055833491,0.010245771863598846,1.5646436558140062,2.8361484280557003,-0.9201549348724976
2012-05-31,0.11683952209753637,0.10969792091192676,0.11420938643763551,0.1134469959757517,71.319878,122918600,0.10307130928119337,0.10916423723456574,0.1043597083626034,0.010602416735375719,-2.6197451040897444,2.904755825291068,-0.10184297173024826
2012-06-01,0.10982077319023234,0.10436079194766684,0.10750487882731347,0.10330219420364961,69.253372,130246900,0.10494209205152125,0.10862992931274121,0.10372853792365186,0.008402108050690143,0.8219025043752238,3.1748778361425454,0.15522616127426736
2012-06-04,0.10517799032141054,0.10125498023214191,0.10013849124561769,0.10530205855692826,69.660744,139248900,0.10699710594309282,0.1084543849663568,0.10369944828572257,0.004541346719504094,0.08704706823817122,3.052512265800385,0.14181410750428958
2012-06-05,0.10503857327330471,0.10063383308633012,0.1061627495360914,0.10441729628391616,69.480499,97053600,0.10709104180669622,0.10827520595300756,0.10349794719371894,0.004469614738103047,-0.29900735046586746,3.038717982273509,-0.3351466156512697
2012-06-06,0.10897828861194922,0.1050844575006829,0.11055682467219197,0.10964725031080902,70.545883,100363900,0.10796916512802775,0.10850104979713768,0.10359733526987665,0.003942212672194072,0.0917607765355023,3.1701795924335943,-0.36893363867372897
2012-06-07,0.11474844032905154,0.1071771247775744,0.1136210439187485,0.10980480345165078,70.577957,94941700,0.10803946505100573,0.10772776761294649,0.10367429917317095,0.003970819153130502,-1.9875689146008928,2.9725256423201207,-0.7867527621268042
2012-06-08,0.11129968004636012,0.10914311839397672,0.11270177428387224,0.11501656717515296,71.639626,86879100,0.1089484936468923,0.10717467294261547,0.10397124951281125,0.004445443622055718,-0.21967188783751193,3.0780929699857777,-0.26640335870746323
2012-06-11,0.12107014218065379,0.11391939125181916,0.11370070734732629,0.10947147717158495,70.510078,147816200,0.10948663901005247,0.10653168460405357,0.10410639120721459,0.004104611182565126,0.3571125715117464,2.9793556494135007,-0.8010106622540707
2012-06-12,0.11303313969114306,0.10675495241476313,0.11129225496575029,0.11249553026745157,71.126038,108845100,0.10972238245733927,0.10637371545052073,0.10464999175242821,0.004212465332105327,1.477894044741516,3.053072469879926,0.5331918894241032
2012-06-13,0.1130695213462711,0.10787666462759798,0.11354750217636239,0.11007145599142015,70.632256,73395000,0.10929756293883153,0.10617231468516712,0.105225408572116,0.0038999435037317277,-0.5182702182736474,2.8834482684776837,0.9325485954963717
2012-06-14,0.11108147497076407,0.10487340509103998,0.11163542116422381,0.10968965051659024,70.554489,86393300,0.10892182839291538,0.10588041503937405,0.10599656883705437,0.00362721514911146,-0.8084936028931876,2.512236568344714,0.9401489133334138
2012-06-15,0.1109360035061139,0.10554882345954147,0.11303885311534778,0.111265304947116,70.875465,83813800,0.10971813946726201,0.10572507177152192,0.10733011575939162,0.003090859073482232,-0.5017570435845365,2.9731441675627392,0.7301421987507877
2012-06-18,0.11091176038338482,0.1135515196619899,0.1135413804901707,0.11832543341918811,72.313637,110103000,0.111020476953488,0.10613979117497771,0.10900879144829041,0.0037059051615421774,0.9154021177020741,3.284549627219988,0.20158429867923822
2012-06-19,0.11845175764315671,0.11482399746654365,0.1213428753904951,0.11931327549212789,72.514885,90351100,0.11251007487430917,0.10650198975391569,0.10980055834050269,0.0037503050333335167,0.32875110965968446,3.1852430804483185,0.40173139448775985
2012-06-20,0.12136713528373996,0.11437171335579793,0.11993332175317939,0.11830118957966435,72.308708,89735800,0.11337546880119469,0.10685671311364935,0.11067231696461124,0.004006040843383615,-0.5297602037670388,3.193079496918234,-0.42958839463917187
2012-06-21,0.11968821630095947,0.11375052821675308,0.11787418728556326,0.11341061536897035,71.312492,81587800,0.11373604999292666,0.10702821611308952,0.11088775752196618,0.003806232687378315,0.5132674331133561,3.2472261443612433,0.2615408403452413
2012-06-22,0.11580912998293066,0.11011403968627065,0.11663623390708122,0.1160952928907798,71.85936,71117900,0.11384392256448934,0.10726214053003728,0.11139620810569084,0.0038614419200078145,0.09707754934804039,3.0177315181922877,-0.08870090112024509
2012-06-25,0.11475449474559593,0.10867273261841354,0.1135413804901707,0.10922909392418922,70.460701,76095600,0.11381968423974978,0.10734415555139297,0.1116531616249011,0.0038925725999921145,0.9686449905328892,3.0394631414811193,-0.035965320446134985
2012-06-26,0.11113601563276657,0.10547043075532958,0.11167832873625588,0.10999268366314091,70.616219,69134100,0.1135693995793187,0.10762312769472503,0.11164589101832897,0.004063868143289982,-0.7020530938773524,2.87646962091313,0.5155531207503159
2012-06-27,0.11336046003281289,0.1068273210807999,0.11449128429540095,0.11148952758611264,70.92115,50749300,0.11371120673878794,0.10805400796100664,0.11150438483880973,0.003951432708295108,-0.3276621465977682,2.93678542879459,-0.4361632888054967
2012-06-28,0.11134211611803255,0.10517492783153715,0.11062424901828549,0.10818671487821058,70.248352,70709100,0.11356091317494998,0.10851801694968624,0.11124137078393267,0.004145219446672367,-0.39210815313215763,3.1231542299542285,-0.36392077661096023
2012-06-29,0.11517876212163033,0.11120561060087858,0.11591919870139261,0.11724674164069443,72.093903,105375200,0.11415905684430783,0.10960642945436369,0.11193859815578493,0.0042082373480921914,-1.4635149481321186,3.2407768874337632,0.8492835822572733
2012-07-02,0.11925789450838073,0.11691663097167238,0.12164928573242284,0.12241002192729078,73.145668,100023000,0.1145675156951181,0.1108616995305663,0.11279399632430302,0.004812422569763739,0.29612027706457605,2.9721107448638002,-0.8875514102980555
2012-07-03,0.12540988177260368,0.12085468023588508,0.12802283619746097,0.12658548983593892,73.996246,60428200,0.1152947371294992,0.1116319512701682,0.1139024060019042,0.00600976663590225,0.26105527217988933,2.9099621470297174,-0.028731403173319237
2012-07-05,0.1288525918815094,0.12950265350860812,0.131485402616201,0.1329668926127464,75.29615,121095800,0.11676130743280741,0.11270198045400995,0.11506838811700104,0.008211196243243747,0.00511345664246089,3.0001055917713195,0.8256016008157234
2012-07-06,0.13281046198426974,0.12594455346086714,0.1326682050502676,0.13050644197207528,74.794975,104732600,0.11847089009311788,0.11341546837901675,0.11610347004302228,0.009160837850916837,-0.23458713337514692,3.120241349785823,0.220726015636314
2012-07-09,0.1317255292076616,0.12923729610451284,0.13421869474676829,0.1353606695131211,75.783798,94851400,0.12039742775535203,0.1143966146555779,0.11712067515992068,0.01052929386851358,-1.4153707420504142,2.7112290367732914,0.09281414842426416
2012-07-10,0.13940490957347043,0.13283761507712316,0.13495409072113285,0.1319184939677679,75.082603,127989400,0.12266636775970988,0.11532423033650405,0.11824302599972984,0.010297338723068653,-0.42064532276535904,2.540763809372552,-0.5005116415412896
2012-07-11,0.13222253443740042,0.1254741676853039,0.12999621557960211,0.12962773323519616,74.615967,117330500,0.12462987271691542,0.1159738849178578,0.11909963614811707,0.009449288547777582,-0.3427145165267695,2.8898926301016834,-0.31344902187110346
2012-07-12,0.12865862992864238,0.12294731374101381,0.12721389419081108,0.12627643709038833,73.933273,107010400,0.126108563667343,0.11637244444832082,0.11990988520306547,0.008244720339863709,-0.8022772692216189,2.7558575148171682,0.7040968316093859
2012-07-13,0.13030116725629484,0.12519074238815386,0.13169991044706675,0.12995497628413738,74.682602,77856800,0.12828538980793563,0.11692271045860034,0.12092315149144281,0.0053540766075693995,-0.16128571166600914,2.898371960470538,0.11843626353691628
2012-07-16,0.131616443640898,0.12786230411422517,0.1347763687761075,0.1311306646314342,74.922119,75315100,0.12967378210700964,0.1178503261395265,0.12191641947565875,0.003726224341330512,0.4040508568145384,2.9704439362365056,0.02948438751355975
2012-07-17,0.13505306539119047,0.12778993544818834,0.13363035222788128,0.1311488209976916,74.925812,73406200,0.13054766201404971,0.11871188488755192,0.1225575888545839,0.0027231435559863263,1.8861859012105302,2.9093503181953975,-0.8008405729199422
2012-07-18,0.13250741870739782,0.12588426242147277,0.13388161591529274,0.13073675208433816,74.841896,63175000,0.13096278823888965,0.11958920008089935,0.12312876268419444,0.002341728855610208,0.17457781283183896,3.290493506894149,-0.9679436870897538
2012-07-19,0.13535005849427664,0.13011175679954023,0.13537695037747877,0.13562127275889907,75.836884,109215400,0.1312282262535049,0.120455000829169,0.12399476684315616,0.002714850447786206,0.25755039072276437,3.065348952920464,0.9273703773740982
2012-07-20,0.13641074814815576,0.12956297409829487,0.13396743105935682,0.12954895666477528,74.599937,99367800,0.13113247772277492,0.1211131392696065,0.12480168390794641,0.0027596499893997877,-0.07444591576616721,3.060094871922166,-0.2460276654263167
2012-07-23,0.12511894308606183,0.12441277606215578,0.12416807003212438,0.1292641138216153,74.541885,121993900,0.13052282215362435,0.12158805749115523,0.12546012495448816,0.0023673095675421506,-1.9187712152990415,3.1244414288086806,0.20642612419900863
2012-07-24,0.13298623098819332,0.126692374267168,0.13078676249838228,0.12750057917959928,74.182663,141283100,0.13008103067480747,0.12218902755808905,0.1263736992172587,0.002487114503258872,-0.026513875449216878,2.7722333764438463,-0.84056985362543
2012-07-25,0.11303313969114306,0.1092757823208782,0.1133146335768207,0.11177437467141427,70.979172,219328200,0.12829569481842928,0.12216498903822114,0.12646278376767237,0.006313350767557764,0.06023020994102644,3.2078223574840536,0.3662285714460931
2012-07-26,0.11624554013412267,0.10903455061977535,0.11353525880397891,0.11171983769837546,70.968056,101658200,0.126840034879228,0.12221993509511965,0.12647429927328552,0.008220690428791567,2.463242112485286,2.984847142692908,0.8651334174119218
2012-07-27,0.11336651444935728,0.11230922114889602,0.1142890498662133,0.11794970693334106,72.237114,100984100,0.12563950794414835,0.12249527030901135,0.12696244887604202,0.008583836114368986,-0.19236096478112252,3.1340961234482423,0.15133050599483933
2012-07-30,0.12300970231070266,0.12051695416575303,0.1242354943782179,0.12393114362691948,73.455574,94785600,0.12491955584369689,0.12291746493167147,0.12729666897535327,0.008371396926782675,0.30154734233361247,2.7856285533919687,-0.7477693552491789
2012-07-31,0.13047088184367414,0.12791055129873974,0.1333668451680864,0.1334638255697871,75.397385,115581900,0.12515105630090645,0.1234220780033581,0.1278493591574781,0.008591904812271742,-0.03471176970524331,2.689248246796787,0.16344305494695344
2012-08-01,0.13815634632533766,0.13074498157199438,0.13353844542692,0.13107004442727072,74.909775,96125400,0.1251843855351997,0.12381397030119619,0.12807358688704468,0.008616591033869574,-1.168678037619532,3.1635779316050057,0.5326944262093047
2012-08-02,0.13023451776120368,0.12730147755810012,0.13185311561803065,0.131663944258123,75.030754,83039600,0.1247886526851221,0.12425939545714479,0.1280084394693135,0.00816292969494776,1.1428228145150205,3.0752819052195033,-0.18716692685196268
2012-08-03,0.13677442044564328,0.13169783497123355,0.13878437014170253,0.13645758553213855,76.007233,86230200,0.1254795155718584,0.12502762779591708,0.12830599664731668,0.008872124732170493,0.7519330326867741,2.819589689128498,0.7596754958829357
